From,To,Group,ratioScore
AANAT,MTNR1B,BRCA,1.1083743842364533
AANAT,MTNR1B,CESC,1.064516129032258
AANAT,MTNR1B,CHOL,1.1428571428571428
AANAT,MTNR1B,COAD,1.3846153846153846
AANAT,MTNR1B,ESCA,0
AANAT,MTNR1B,GBM,1.6046511627906976
AANAT,MTNR1B,HNSC,0.963302752293578
AANAT,MTNR1B,KICH,0.47058823529411764
AANAT,MTNR1B,KIRC,1.2736842105263158
AANAT,MTNR1B,KIRP,0.835820895522388
AANAT,MTNR1B,LGG,2.1881188118811883
AANAT,MTNR1B,LIHC,0.8627450980392157
AANAT,MTNR1B,LUAD,1.2682926829268293
AANAT,MTNR1B,LUSC,0.9166666666666666
AANAT,MTNR1B,MESO,0.8421052631578947
AANAT,MTNR1B,OV,0
AANAT,MTNR1B,PAAD,1.3333333333333333
AANAT,MTNR1B,PCPG,0.8043478260869565
AANAT,MTNR1B,PRAD,1.2647058823529411
AANAT,MTNR1B,READ,1.5
AANAT,MTNR1B,SARC,0.8518518518518519
AANAT,MTNR1B,SKCM,0.8333333333333334
AANAT,MTNR1B,STAD,0
AANAT,MTNR1B,TGCT,1.0952380952380953
AANAT,MTNR1B,THCA,0.8947368421052632
AANAT,MTNR1B,UCEC,1.048780487804878
AANAT,MTNR1B,UCS,1.4615384615384615
AANAT,MTNR1B,UVM,0.782608695652174
ABCA1,B_cells,ACC,1.05
ABCA1,B_cells,BLCA,0.6635514018691588
ABCA1,B_cells,BRCA,0.9744897959183674
ABCA1,B_cells,CESC,0.9615384615384616
ABCA1,B_cells,CHOL,0.7272727272727273
ABCA1,B_cells,COAD,0.9893617021276596
ABCA1,B_cells,ESCA,0.8260869565217391
ABCA1,B_cells,GBM,0.07777777777777778
ABCA1,B_cells,HNSC,0.6346153846153846
ABCA1,B_cells,KICH,0.5625
ABCA1,B_cells,KIRC,0.176056338028169
ABCA1,B_cells,KIRP,0.417910447761194
ABCA1,B_cells,LGG,0.2536764705882353
ABCA1,B_cells,LIHC,0.40540540540540543
ABCA1,B_cells,LUAD,0.9583333333333334
ABCA1,B_cells,LUSC,1.8630136986301369
ABCA1,B_cells,MESO,0.7391304347826086
ABCA1,B_cells,OV,0.6511627906976745
ABCA1,B_cells,PAAD,0.475
ABCA1,B_cells,PCPG,2.2
ABCA1,B_cells,PRAD,0.7909090909090909
ABCA1,B_cells,READ,0.7948717948717948
ABCA1,B_cells,SARC,0.726027397260274
ABCA1,B_cells,SKCM,0.6956521739130435
ABCA1,B_cells,STAD,1.1604938271604939
ABCA1,B_cells,TGCT,3.1176470588235294
ABCA1,B_cells,THCA,1.1481481481481481
ABCA1,B_cells,UCEC,0.6176470588235294
ABCA1,B_cells,UCS,0.47058823529411764
ABCA1,B_cells,UVM,0.6
ABCA1,Eosinophils,ACC,0.6923076923076923
ABCA1,Eosinophils,BLCA,0.9880952380952381
ABCA1,Eosinophils,BRCA,1.1288659793814433
ABCA1,Eosinophils,CESC,0.935064935064935
ABCA1,Eosinophils,CHOL,1
ABCA1,Eosinophils,COAD,0.6164383561643836
ABCA1,Eosinophils,ESCA,0.8
ABCA1,Eosinophils,GBM,1.3243243243243243
ABCA1,Eosinophils,HNSC,0.9534883720930233
ABCA1,Eosinophils,KICH,0.625
ABCA1,Eosinophils,KIRC,0.7288135593220338
ABCA1,Eosinophils,KIRP,0.8225806451612904
ABCA1,Eosinophils,LGG,2.081818181818182
ABCA1,Eosinophils,LIHC,0.7083333333333334
ABCA1,Eosinophils,LUAD,0.8709677419354839
ABCA1,Eosinophils,LUSC,0.8348623853211009
ABCA1,Eosinophils,MESO,0.7777777777777778
ABCA1,Eosinophils,OV,0.8571428571428571
ABCA1,Eosinophils,PAAD,0.9655172413793104
ABCA1,Eosinophils,PCPG,0.5714285714285714
ABCA1,Eosinophils,PRAD,0.8672566371681416
ABCA1,Eosinophils,READ,0.7636363636363637
ABCA1,Eosinophils,SARC,0.8653846153846154
ABCA1,Eosinophils,SKCM,0.7619047619047619
ABCA1,Eosinophils,STAD,1.0789473684210527
ABCA1,Eosinophils,TGCT,1.0714285714285714
ABCA1,Eosinophils,THCA,0.9893617021276596
ABCA1,Eosinophils,UCEC,1.1414141414141414
ABCA1,Eosinophils,UCS,1.3333333333333333
ABCA1,Eosinophils,UVM,1
ABCA1,Macrophage,ACC,1.1111111111111112
ABCA1,Macrophage,BLCA,1.5671641791044777
ABCA1,Macrophage,BRCA,0.724
ABCA1,Macrophage,CESC,1.7241379310344827
ABCA1,Macrophage,CHOL,1
ABCA1,Macrophage,COAD,1.0588235294117647
ABCA1,Macrophage,ESCA,2
ABCA1,Macrophage,GBM,16.666666666666668
ABCA1,Macrophage,HNSC,2.2533333333333334
ABCA1,Macrophage,KICH,1.625
ABCA1,Macrophage,KIRC,1.0333333333333334
ABCA1,Macrophage,KIRP,4.869565217391305
ABCA1,Macrophage,LGG,4.733333333333333
ABCA1,Macrophage,LIHC,0.935064935064935
ABCA1,Macrophage,LUAD,1.8
ABCA1,Macrophage,LUSC,1.6857142857142857
ABCA1,Macrophage,MESO,1.3125
ABCA1,Macrophage,OV,1.6206896551724137
ABCA1,Macrophage,PAAD,0.78125
ABCA1,Macrophage,PCPG,1.6
ABCA1,Macrophage,PRAD,15.785714285714286
ABCA1,Macrophage,READ,1.5666666666666667
ABCA1,Macrophage,SARC,1.711111111111111
ABCA1,Macrophage,SKCM,1.105263157894737
ABCA1,Macrophage,STAD,1.2567567567567568
ABCA1,Macrophage,TGCT,1.1851851851851851
ABCA1,Macrophage,THCA,1.7777777777777777
ABCA1,Macrophage,UCEC,2.7868852459016393
ABCA1,Macrophage,UCS,0.30434782608695654
ABCA1,Macrophage,UVM,0.34375
ABCA1,Mast_cells,ACC,1.2
ABCA1,Mast_cells,BLCA,1.0845070422535212
ABCA1,Mast_cells,BRCA,1
ABCA1,Mast_cells,CESC,1.3770491803278688
ABCA1,Mast_cells,CHOL,4
ABCA1,Mast_cells,COAD,0.3888888888888889
ABCA1,Mast_cells,ESCA,0.9210526315789473
ABCA1,Mast_cells,GBM,1.3076923076923077
ABCA1,Mast_cells,HNSC,0.71875
ABCA1,Mast_cells,KICH,1.8181818181818181
ABCA1,Mast_cells,KIRC,0.29017857142857145
ABCA1,Mast_cells,KIRP,1.196078431372549
ABCA1,Mast_cells,LGG,2.752808988764045
ABCA1,Mast_cells,LIHC,0.8969072164948454
ABCA1,Mast_cells,LUAD,1.0597014925373134
ABCA1,Mast_cells,LUSC,0.5983606557377049
ABCA1,Mast_cells,MESO,0.6521739130434783
ABCA1,Mast_cells,OV,1.0232558139534884
ABCA1,Mast_cells,PAAD,1.3888888888888888
ABCA1,Mast_cells,PCPG,0.27058823529411763
ABCA1,Mast_cells,PRAD,0.09090909090909091
ABCA1,Mast_cells,READ,0.6727272727272727
ABCA1,Mast_cells,SARC,0.5571428571428572
ABCA1,Mast_cells,SKCM,1.2
ABCA1,Mast_cells,STAD,1.2394366197183098
ABCA1,Mast_cells,TGCT,0.2698412698412698
ABCA1,Mast_cells,THCA,1.1630434782608696
ABCA1,Mast_cells,UCEC,2.0273972602739727
ABCA1,Mast_cells,UCS,3.2
ABCA1,Mast_cells,UVM,0.625
ABCA1,NK_cells,ACC,0.56
ABCA1,NK_cells,BLCA,0.8064516129032258
ABCA1,NK_cells,BRCA,1.3596059113300492
ABCA1,NK_cells,CESC,0.5643564356435643
ABCA1,NK_cells,CHOL,0.2777777777777778
ABCA1,NK_cells,COAD,1.231578947368421
ABCA1,NK_cells,ESCA,0.926829268292683
ABCA1,NK_cells,GBM,2.0714285714285716
ABCA1,NK_cells,HNSC,0.8303571428571429
ABCA1,NK_cells,KICH,1
ABCA1,NK_cells,KIRC,1.7053571428571428
ABCA1,NK_cells,KIRP,0.49295774647887325
ABCA1,NK_cells,LGG,1.2857142857142858
ABCA1,NK_cells,LIHC,2.690909090909091
ABCA1,NK_cells,LUAD,0.591304347826087
ABCA1,NK_cells,LUSC,0.6578947368421053
ABCA1,NK_cells,MESO,1
ABCA1,NK_cells,OV,0.639344262295082
ABCA1,NK_cells,PAAD,0.7575757575757576
ABCA1,NK_cells,PCPG,0.1111111111111111
ABCA1,NK_cells,PRAD,0.7075471698113207
ABCA1,NK_cells,READ,1.2285714285714286
ABCA1,NK_cells,SARC,0.6470588235294118
ABCA1,NK_cells,SKCM,0.8181818181818182
ABCA1,NK_cells,STAD,0.8522727272727273
ABCA1,NK_cells,TGCT,0.8888888888888888
ABCA1,NK_cells,THCA,0.7142857142857143
ABCA1,NK_cells,UCEC,0.42771084337349397
ABCA1,NK_cells,UCS,0.5625
ABCA1,NK_cells,UVM,1.125
ABCA1,Neutrophils,ACC,0.875
ABCA1,Neutrophils,BLCA,1.2714285714285714
ABCA1,Neutrophils,BRCA,1.3869047619047619
ABCA1,Neutrophils,CESC,1.4107142857142858
ABCA1,Neutrophils,CHOL,0.6666666666666666
ABCA1,Neutrophils,COAD,1.1634615384615385
ABCA1,Neutrophils,ESCA,0.8888888888888888
ABCA1,Neutrophils,GBM,13.375
ABCA1,Neutrophils,HNSC,0.8983050847457628
ABCA1,Neutrophils,KICH,1.0833333333333333
ABCA1,Neutrophils,KIRC,1.9565217391304348
ABCA1,Neutrophils,KIRP,1.5833333333333333
ABCA1,Neutrophils,LGG,2.8674698795180724
ABCA1,Neutrophils,LIHC,1.2207792207792207
ABCA1,Neutrophils,LUAD,1.121212121212121
ABCA1,Neutrophils,LUSC,1.625
ABCA1,Neutrophils,MESO,0.6956521739130435
ABCA1,Neutrophils,OV,1.3888888888888888
ABCA1,Neutrophils,PAAD,1.5217391304347827
ABCA1,Neutrophils,PCPG,2.7083333333333335
ABCA1,Neutrophils,PRAD,13.384615384615385
ABCA1,Neutrophils,READ,1.146341463414634
ABCA1,Neutrophils,SARC,2.357142857142857
ABCA1,Neutrophils,SKCM,2.25
ABCA1,Neutrophils,STAD,1.0238095238095237
ABCA1,Neutrophils,TGCT,0.4358974358974359
ABCA1,Neutrophils,THCA,0.7608695652173914
ABCA1,Neutrophils,UCEC,2.088235294117647
ABCA1,Neutrophils,UCS,3
ABCA1,Neutrophils,UVM,2.1818181818181817
ABCA1,T_cells_CD4,ACC,0.9166666666666666
ABCA1,T_cells_CD4,BLCA,1.5
ABCA1,T_cells_CD4,BRCA,1.8428571428571427
ABCA1,T_cells_CD4,CESC,1.8644067796610169
ABCA1,T_cells_CD4,CHOL,0.75
ABCA1,T_cells_CD4,COAD,0.7404580152671756
ABCA1,T_cells_CD4,ESCA,1.069767441860465
ABCA1,T_cells_CD4,GBM,0.44680851063829785
ABCA1,T_cells_CD4,HNSC,1.6813186813186813
ABCA1,T_cells_CD4,KICH,1.3
ABCA1,T_cells_CD4,KIRC,2.3157894736842106
ABCA1,T_cells_CD4,KIRP,1.0178571428571428
ABCA1,T_cells_CD4,LGG,0.6776315789473685
ABCA1,T_cells_CD4,LIHC,1.9846153846153847
ABCA1,T_cells_CD4,LUAD,2.7435897435897436
ABCA1,T_cells_CD4,LUSC,1.4390243902439024
ABCA1,T_cells_CD4,MESO,0.6
ABCA1,T_cells_CD4,OV,1.3428571428571427
ABCA1,T_cells_CD4,PAAD,1.3333333333333333
ABCA1,T_cells_CD4,PCPG,0.35384615384615387
ABCA1,T_cells_CD4,PRAD,0.1542056074766355
ABCA1,T_cells_CD4,READ,0.47692307692307695
ABCA1,T_cells_CD4,SARC,0.49295774647887325
ABCA1,T_cells_CD4,SKCM,2.0625
ABCA1,T_cells_CD4,STAD,1.1477272727272727
ABCA1,T_cells_CD4,TGCT,0.6153846153846154
ABCA1,T_cells_CD4,THCA,0.9438202247191011
ABCA1,T_cells_CD4,UCEC,2.364864864864865
ABCA1,T_cells_CD4,UCS,3
ABCA1,T_cells_CD4,UVM,1.2727272727272727
ACE,AGTR2,ACC,3
ACE,AGTR2,BLCA,1.5633802816901408
ACE,AGTR2,BRCA,1.0235294117647058
ACE,AGTR2,CESC,1.5254237288135593
ACE,AGTR2,CHOL,1.1111111111111112
ACE,AGTR2,COAD,0.6582278481012658
ACE,AGTR2,ESCA,0.6071428571428571
ACE,AGTR2,GBM,0.8620689655172413
ACE,AGTR2,HNSC,1.4947368421052631
ACE,AGTR2,KICH,2.6
ACE,AGTR2,KIRC,0.7828947368421053
ACE,AGTR2,KIRP,0.9818181818181818
ACE,AGTR2,LGG,2.6933333333333334
ACE,AGTR2,LIHC,1.6756756756756757
ACE,AGTR2,LUAD,7.472222222222222
ACE,AGTR2,LUSC,1.690721649484536
ACE,AGTR2,MESO,0.92
ACE,AGTR2,OV,0.2413793103448276
ACE,AGTR2,PAAD,2.4838709677419355
ACE,AGTR2,PCPG,0.5972222222222222
ACE,AGTR2,PRAD,0.5
ACE,AGTR2,READ,0.5
ACE,AGTR2,SARC,0.8245614035087719
ACE,AGTR2,SKCM,10
ACE,AGTR2,STAD,10.8
ACE,AGTR2,TGCT,1.368421052631579
ACE,AGTR2,THCA,0.9
ACE,AGTR2,UCEC,1.7777777777777777
ACE,AGTR2,UCS,0.8
ACE,AGTR2,UVM,5.285714285714286
ACE,BDKRB2,ACC,12
ACE,BDKRB2,BLCA,1.011111111111111
ACE,BDKRB2,BRCA,1.6666666666666667
ACE,BDKRB2,CESC,0.25
ACE,BDKRB2,CHOL,1.3333333333333333
ACE,BDKRB2,COAD,4.2
ACE,BDKRB2,ESCA,0.8245614035087719
ACE,BDKRB2,GBM,1.3333333333333333
ACE,BDKRB2,HNSC,0.12203389830508475
ACE,BDKRB2,KICH,0.358974358974359
ACE,BDKRB2,KIRC,1.3592233009708738
ACE,BDKRB2,KIRP,0.8961038961038961
ACE,BDKRB2,LGG,25.9375
ACE,BDKRB2,LIHC,6.166666666666667
ACE,BDKRB2,LUAD,2.283333333333333
ACE,BDKRB2,LUSC,0.8478260869565217
ACE,BDKRB2,MESO,1
ACE,BDKRB2,OV,3.5
ACE,BDKRB2,PAAD,36.333333333333336
ACE,BDKRB2,PCPG,2.607142857142857
ACE,BDKRB2,PRAD,0.5094339622641509
ACE,BDKRB2,READ,4.833333333333333
ACE,BDKRB2,SARC,2.9655172413793105
ACE,BDKRB2,SKCM,16
ACE,BDKRB2,STAD,7.611111111111111
ACE,BDKRB2,TGCT,0.04950495049504951
ACE,BDKRB2,THCA,3.076923076923077
ACE,BDKRB2,UCEC,1.1408450704225352
ACE,BDKRB2,UCS,2.142857142857143
ACE,BDKRB2,UVM,77
ACVR1,Macrophage,ACC,2.2
ACVR1,Macrophage,BLCA,2.9622641509433962
ACVR1,Macrophage,BRCA,1.2341463414634146
ACVR1,Macrophage,CESC,2.3863636363636362
ACVR1,Macrophage,CHOL,1.7142857142857142
ACVR1,Macrophage,COAD,1.169811320754717
ACVR1,Macrophage,ESCA,1.1666666666666667
ACVR1,Macrophage,GBM,0.25
ACVR1,Macrophage,HNSC,3.0634920634920637
ACVR1,Macrophage,KICH,1.5714285714285714
ACVR1,Macrophage,KIRC,1.7708333333333333
ACVR1,Macrophage,KIRP,2.3658536585365852
ACVR1,Macrophage,LGG,0.5562130177514792
ACVR1,Macrophage,LIHC,1.1388888888888888
ACVR1,Macrophage,LUAD,1.1975308641975309
ACVR1,Macrophage,LUSC,1.6282051282051282
ACVR1,Macrophage,MESO,1.3888888888888888
ACVR1,Macrophage,OV,1.25
ACVR1,Macrophage,PAAD,2.7083333333333335
ACVR1,Macrophage,PCPG,0.9032258064516129
ACVR1,Macrophage,PRAD,8.444444444444445
ACVR1,Macrophage,READ,1.7037037037037037
ACVR1,Macrophage,SARC,3.5161290322580645
ACVR1,Macrophage,SKCM,2.727272727272727
ACVR1,Macrophage,STAD,0.8533333333333334
ACVR1,Macrophage,TGCT,0.3018867924528302
ACVR1,Macrophage,THCA,0.7740112994350282
ACVR1,Macrophage,UCEC,2.0526315789473686
ACVR1,Macrophage,UCS,0.47619047619047616
ACVR1,Macrophage,UVM,0.5
ACVR1,Mast_cells,ACC,0.7931034482758621
ACVR1,Mast_cells,BLCA,1.2588235294117647
ACVR1,Mast_cells,BRCA,1.3954802259887005
ACVR1,Mast_cells,CESC,1.7446808510638299
ACVR1,Mast_cells,CHOL,0.5454545454545454
ACVR1,Mast_cells,COAD,0.3930635838150289
ACVR1,Mast_cells,ESCA,0.8421052631578947
ACVR1,Mast_cells,GBM,0.46153846153846156
ACVR1,Mast_cells,HNSC,1.0970873786407767
ACVR1,Mast_cells,KICH,0.7857142857142857
ACVR1,Mast_cells,KIRC,0.8461538461538461
ACVR1,Mast_cells,KIRP,1
ACVR1,Mast_cells,LGG,0.32142857142857145
ACVR1,Mast_cells,LIHC,0.7981651376146789
ACVR1,Mast_cells,LUAD,0.9102564102564102
ACVR1,Mast_cells,LUSC,0.7563025210084033
ACVR1,Mast_cells,MESO,0.64
ACVR1,Mast_cells,OV,0.8852459016393442
ACVR1,Mast_cells,PAAD,1.1290322580645162
ACVR1,Mast_cells,PCPG,2.590909090909091
ACVR1,Mast_cells,PRAD,0.1320754716981132
ACVR1,Mast_cells,READ,0.6666666666666666
ACVR1,Mast_cells,SARC,1.5471698113207548
ACVR1,Mast_cells,SKCM,1.8125
ACVR1,Mast_cells,STAD,1.3571428571428572
ACVR1,Mast_cells,TGCT,0.9024390243902439
ACVR1,Mast_cells,THCA,0.5308641975308642
ACVR1,Mast_cells,UCEC,1.4222222222222223
ACVR1,Mast_cells,UCS,1.4444444444444444
ACVR1,Mast_cells,UVM,0.30434782608695654
ACVR1,T_cells_CD4,ACC,0.2391304347826087
ACVR1,T_cells_CD4,BLCA,2
ACVR1,T_cells_CD4,BRCA,1.701219512195122
ACVR1,T_cells_CD4,CESC,2.577777777777778
ACVR1,T_cells_CD4,CHOL,1
ACVR1,T_cells_CD4,COAD,0.6666666666666666
ACVR1,T_cells_CD4,ESCA,1.65625
ACVR1,T_cells_CD4,GBM,1.368421052631579
ACVR1,T_cells_CD4,HNSC,1.4444444444444444
ACVR1,T_cells_CD4,KICH,1
ACVR1,T_cells_CD4,KIRC,2.909090909090909
ACVR1,T_cells_CD4,KIRP,2.0833333333333335
ACVR1,T_cells_CD4,LGG,1.4125
ACVR1,T_cells_CD4,LIHC,0.9148936170212766
ACVR1,T_cells_CD4,LUAD,1.9666666666666666
ACVR1,T_cells_CD4,LUSC,0.8813559322033898
ACVR1,T_cells_CD4,MESO,0.7368421052631579
ACVR1,T_cells_CD4,OV,1.4705882352941178
ACVR1,T_cells_CD4,PAAD,1.76
ACVR1,T_cells_CD4,PCPG,2.7058823529411766
ACVR1,T_cells_CD4,PRAD,0.3006993006993007
ACVR1,T_cells_CD4,READ,0.5
ACVR1,T_cells_CD4,SARC,0.9090909090909091
ACVR1,T_cells_CD4,SKCM,0.84
ACVR1,T_cells_CD4,STAD,1.4
ACVR1,T_cells_CD4,TGCT,2.3181818181818183
ACVR1,T_cells_CD4,THCA,0.6229508196721312
ACVR1,T_cells_CD4,UCEC,2.6875
ACVR1,T_cells_CD4,UCS,1.0833333333333333
ACVR1,T_cells_CD4,UVM,3.6153846153846154
ACVR1,T_cells_CD8,ACC,1.2727272727272727
ACVR1,T_cells_CD8,BLCA,0.5343511450381679
ACVR1,T_cells_CD8,BRCA,0.623015873015873
ACVR1,T_cells_CD8,CESC,0.208
ACVR1,T_cells_CD8,CHOL,0.5
ACVR1,T_cells_CD8,COAD,0.636986301369863
ACVR1,T_cells_CD8,ESCA,0.40350877192982454
ACVR1,T_cells_CD8,GBM,3.7142857142857144
ACVR1,T_cells_CD8,HNSC,0.30256410256410254
ACVR1,T_cells_CD8,KICH,1
ACVR1,T_cells_CD8,KIRC,1.5
ACVR1,T_cells_CD8,KIRP,0.6666666666666666
ACVR1,T_cells_CD8,LGG,5.906976744186046
ACVR1,T_cells_CD8,LIHC,0.6634615384615384
ACVR1,T_cells_CD8,LUAD,0.448
ACVR1,T_cells_CD8,LUSC,0.625
ACVR1,T_cells_CD8,MESO,1.25
ACVR1,T_cells_CD8,OV,0.6507936507936508
ACVR1,T_cells_CD8,PAAD,0.62
ACVR1,T_cells_CD8,PCPG,0.5813953488372093
ACVR1,T_cells_CD8,PRAD,0.3090909090909091
ACVR1,T_cells_CD8,READ,0.8809523809523809
ACVR1,T_cells_CD8,SARC,0.5454545454545454
ACVR1,T_cells_CD8,SKCM,0.4838709677419355
ACVR1,T_cells_CD8,STAD,0.9855072463768116
ACVR1,T_cells_CD8,TGCT,0.9310344827586207
ACVR1,T_cells_CD8,THCA,1.5725806451612903
ACVR1,T_cells_CD8,UCEC,0.6363636363636364
ACVR1,T_cells_CD8,UCS,1.1666666666666667
ACVR1,T_cells_CD8,UVM,2
ACVR1B,Macrophage,ACC,1.7692307692307692
ACVR1B,Macrophage,BLCA,0.898989898989899
ACVR1B,Macrophage,BRCA,0.7164750957854407
ACVR1B,Macrophage,CESC,0.8441558441558441
ACVR1B,Macrophage,CHOL,1.375
ACVR1B,Macrophage,COAD,0.7068965517241379
ACVR1B,Macrophage,ESCA,0.36065573770491804
ACVR1B,Macrophage,GBM,0.021739130434782608
ACVR1B,Macrophage,HNSC,0.6528925619834711
ACVR1B,Macrophage,KICH,1.2352941176470589
ACVR1B,Macrophage,KIRC,1.1325301204819278
ACVR1B,Macrophage,KIRP,1.639344262295082
ACVR1B,Macrophage,LGG,0.2289156626506024
ACVR1B,Macrophage,LIHC,1.2272727272727273
ACVR1B,Macrophage,LUAD,0.5934959349593496
ACVR1B,Macrophage,LUSC,0.8888888888888888
ACVR1B,Macrophage,MESO,0.53125
ACVR1B,Macrophage,OV,0.847457627118644
ACVR1B,Macrophage,PAAD,1.3125
ACVR1B,Macrophage,PCPG,0.7037037037037037
ACVR1B,Macrophage,PRAD,0.25203252032520324
ACVR1B,Macrophage,READ,1.3
ACVR1B,Macrophage,SARC,0.24390243902439024
ACVR1B,Macrophage,SKCM,0.6216216216216216
ACVR1B,Macrophage,STAD,0.7211538461538461
ACVR1B,Macrophage,TGCT,1.0789473684210527
ACVR1B,Macrophage,THCA,1.1221374045801527
ACVR1B,Macrophage,UCEC,1.1428571428571428
ACVR1B,Macrophage,UCS,0.7222222222222222
ACVR1B,Macrophage,UVM,0.5517241379310345
ACVR1B,Mast_cells,ACC,1.1
ACVR1B,Mast_cells,BLCA,1.0823529411764705
ACVR1B,Mast_cells,BRCA,2.396694214876033
ACVR1B,Mast_cells,CESC,1.1754385964912282
ACVR1B,Mast_cells,CHOL,1.8333333333333333
ACVR1B,Mast_cells,COAD,1.6329113924050633
ACVR1B,Mast_cells,ESCA,0.9696969696969697
ACVR1B,Mast_cells,GBM,0.6326530612244898
ACVR1B,Mast_cells,HNSC,0.865979381443299
ACVR1B,Mast_cells,KICH,4.1
ACVR1B,Mast_cells,KIRC,0.3716216216216216
ACVR1B,Mast_cells,KIRP,2.122448979591837
ACVR1B,Mast_cells,LGG,0.9081632653061225
ACVR1B,Mast_cells,LIHC,0.8936170212765957
ACVR1B,Mast_cells,LUAD,1.4583333333333333
ACVR1B,Mast_cells,LUSC,0.9583333333333334
ACVR1B,Mast_cells,MESO,1.9375
ACVR1B,Mast_cells,OV,0.8405797101449275
ACVR1B,Mast_cells,PAAD,2.111111111111111
ACVR1B,Mast_cells,PCPG,2.727272727272727
ACVR1B,Mast_cells,PRAD,2.4
ACVR1B,Mast_cells,READ,0.6326530612244898
ACVR1B,Mast_cells,SARC,0.5376344086021505
ACVR1B,Mast_cells,SKCM,0.9428571428571428
ACVR1B,Mast_cells,STAD,1.1375
ACVR1B,Mast_cells,TGCT,0.16049382716049382
ACVR1B,Mast_cells,THCA,2.28
ACVR1B,Mast_cells,UCEC,1.6162790697674418
ACVR1B,Mast_cells,UCS,1
ACVR1B,Mast_cells,UVM,0.35
ACVR2A,Macrophage,ACC,1.5625
ACVR2A,Macrophage,BLCA,0.3273809523809524
ACVR2A,Macrophage,BRCA,0.6056782334384858
ACVR2A,Macrophage,CESC,0.9333333333333333
ACVR2A,Macrophage,CHOL,0.9
ACVR2A,Macrophage,COAD,1.3108108108108107
ACVR2A,Macrophage,ESCA,0.4915254237288136
ACVR2A,Macrophage,GBM,0.5384615384615384
ACVR2A,Macrophage,HNSC,0.4945652173913043
ACVR2A,Macrophage,KICH,0.5789473684210527
ACVR2A,Macrophage,KIRC,1.3676470588235294
ACVR2A,Macrophage,KIRP,0.7931034482758621
ACVR2A,Macrophage,LGG,0.6890756302521008
ACVR2A,Macrophage,LIHC,1.0909090909090908
ACVR2A,Macrophage,LUAD,0.79
ACVR2A,Macrophage,LUSC,0.7983193277310925
ACVR2A,Macrophage,MESO,1.3529411764705883
ACVR2A,Macrophage,OV,0.7538461538461538
ACVR2A,Macrophage,PAAD,1.5
ACVR2A,Macrophage,PCPG,0.7647058823529411
ACVR2A,Macrophage,PRAD,0.07234042553191489
ACVR2A,Macrophage,READ,1.4137931034482758
ACVR2A,Macrophage,SARC,1.3454545454545455
ACVR2A,Macrophage,SKCM,1.037037037037037
