From,To,Group,ratioScore
AANAT,MTNR1B,BLCA,-1.1145833333333333
AANAT,MTNR1B,BRCA,-1.0175438596491229
AANAT,MTNR1B,CESC,1.0701754385964912
AANAT,MTNR1B,CHOL,-2.3333333333333335
AANAT,MTNR1B,COAD,1.78125
AANAT,MTNR1B,ESCA,-Inf
AANAT,MTNR1B,GBM,2.2
AANAT,MTNR1B,HNSC,-1.0458715596330275
AANAT,MTNR1B,KICH,-1.1538461538461537
AANAT,MTNR1B,KIRC,1.2
AANAT,MTNR1B,KIRP,1.0655737704918034
AANAT,MTNR1B,LGG,1.8319327731092436
AANAT,MTNR1B,LIHC,-1.2804878048780488
AANAT,MTNR1B,LUAD,1.1868131868131868
AANAT,MTNR1B,LUSC,1.1477272727272727
AANAT,MTNR1B,MESO,-1.3333333333333333
AANAT,MTNR1B,OV,-Inf
AANAT,MTNR1B,PAAD,-1.1818181818181819
AANAT,MTNR1B,PCPG,-1.7599999999999998
AANAT,MTNR1B,PRAD,1.0533333333333332
AANAT,MTNR1B,READ,1.9166666666666667
AANAT,MTNR1B,SARC,-1.1739130434782608
AANAT,MTNR1B,SKCM,1.3157894736842106
AANAT,MTNR1B,STAD,-Inf
AANAT,MTNR1B,TGCT,1.2093023255813953
AANAT,MTNR1B,THCA,-1.0705882352941176
AANAT,MTNR1B,UCEC,-1.862068965517241
AANAT,MTNR1B,UCS,-1.2307692307692308
AANAT,MTNR1B,UVM,-1.1111111111111112
ABCA1,B_cells,ACC,1
ABCA1,B_cells,BLCA,-1.5070422535211268
ABCA1,B_cells,BRCA,-1.0207253886010361
ABCA1,B_cells,CESC,-1.04
ABCA1,B_cells,CHOL,-1.375
ABCA1,B_cells,COAD,-1.021505376344086
ABCA1,B_cells,ESCA,-1.2105263157894737
ABCA1,B_cells,GBM,-12.857142857142858
ABCA1,B_cells,HNSC,-1.5918367346938775
ABCA1,B_cells,KICH,-1.7777777777777777
ABCA1,B_cells,KIRC,-5.680000000000001
ABCA1,B_cells,KIRP,-2.392857142857143
ABCA1,B_cells,LGG,-3.9420289855072466
ABCA1,B_cells,LIHC,-2.4666666666666663
ABCA1,B_cells,LUAD,-1.0434782608695652
ABCA1,B_cells,LUSC,1.8493150684931507
ABCA1,B_cells,MESO,-1.3529411764705883
ABCA1,B_cells,OV,-1.5357142857142856
ABCA1,B_cells,PAAD,-2.1052631578947367
ABCA1,B_cells,PCPG,2.2
ABCA1,B_cells,PRAD,-1.2528735632183907
ABCA1,B_cells,READ,-1.21875
ABCA1,B_cells,SARC,-1.3962264150943395
ABCA1,B_cells,SKCM,-1.4375
ABCA1,B_cells,STAD,1.146341463414634
ABCA1,B_cells,TGCT,3.1176470588235294
ABCA1,B_cells,THCA,1.1358024691358024
ABCA1,B_cells,UCEC,-1.6385542168674698
ABCA1,B_cells,UCS,-2.125
ABCA1,B_cells,UVM,-1.6666666666666667
ABCA1,Eosinophils,ACC,-1.5294117647058822
ABCA1,Eosinophils,BLCA,-1.155844155844156
ABCA1,Eosinophils,BRCA,-1.0301507537688444
ABCA1,Eosinophils,CESC,1.0833333333333333
ABCA1,Eosinophils,CHOL,-1.875
ABCA1,Eosinophils,COAD,-1.5054945054945055
ABCA1,Eosinophils,ESCA,-1.1052631578947367
ABCA1,Eosinophils,GBM,1.6764705882352942
ABCA1,Eosinophils,HNSC,-1.4752475247524752
ABCA1,Eosinophils,KICH,1
ABCA1,Eosinophils,KIRC,-1.4032258064516128
ABCA1,Eosinophils,KIRP,-1.0566037735849056
ABCA1,Eosinophils,LGG,2.0782608695652174
ABCA1,Eosinophils,LIHC,-1.2987012987012987
ABCA1,Eosinophils,LUAD,-1.0113636363636365
ABCA1,Eosinophils,LUSC,1.0098039215686274
ABCA1,Eosinophils,MESO,1.0588235294117647
ABCA1,Eosinophils,OV,-1.1707317073170733
ABCA1,Eosinophils,PAAD,1.95
ABCA1,Eosinophils,PCPG,-1.5238095238095237
ABCA1,Eosinophils,PRAD,1.2688172043010753
ABCA1,Eosinophils,READ,-1.542857142857143
ABCA1,Eosinophils,SARC,-1.5365853658536586
ABCA1,Eosinophils,SKCM,1.4
ABCA1,Eosinophils,STAD,-1.2658227848101264
ABCA1,Eosinophils,TGCT,-1.32
ABCA1,Eosinophils,THCA,-1.2162162162162162
ABCA1,Eosinophils,UCEC,1.1555555555555554
ABCA1,Eosinophils,UCS,1.7142857142857142
ABCA1,Eosinophils,UVM,1.0454545454545454
ABCA1,Macrophage,ACC,1.1111111111111112
ABCA1,Macrophage,BLCA,1.5671641791044777
ABCA1,Macrophage,BRCA,-1.3867403314917126
ABCA1,Macrophage,CESC,1.7241379310344827
ABCA1,Macrophage,CHOL,1
ABCA1,Macrophage,COAD,1.0588235294117647
ABCA1,Macrophage,ESCA,2
ABCA1,Macrophage,GBM,16.666666666666668
ABCA1,Macrophage,HNSC,2.24
ABCA1,Macrophage,KICH,1.625
ABCA1,Macrophage,KIRC,1.0333333333333334
ABCA1,Macrophage,KIRP,4.869565217391305
ABCA1,Macrophage,LGG,4.733333333333333
ABCA1,Macrophage,LIHC,-1.0694444444444444
ABCA1,Macrophage,LUAD,1.8
ABCA1,Macrophage,LUSC,1.710144927536232
ABCA1,Macrophage,MESO,1.3125
ABCA1,Macrophage,OV,1.6206896551724137
ABCA1,Macrophage,PAAD,-1.28
ABCA1,Macrophage,PCPG,1.6
ABCA1,Macrophage,PRAD,15.785714285714286
ABCA1,Macrophage,READ,1.5161290322580645
ABCA1,Macrophage,SARC,1.711111111111111
ABCA1,Macrophage,SKCM,1.105263157894737
ABCA1,Macrophage,STAD,1.2432432432432432
ABCA1,Macrophage,TGCT,1.1851851851851851
ABCA1,Macrophage,THCA,1.7777777777777777
ABCA1,Macrophage,UCEC,2.7868852459016393
ABCA1,Macrophage,UCS,-3.2857142857142856
ABCA1,Macrophage,UVM,-2.909090909090909
ABCA1,Mast_cells,ACC,1.2
ABCA1,Mast_cells,BLCA,1.0845070422535212
ABCA1,Mast_cells,BRCA,-1.0048780487804878
ABCA1,Mast_cells,CESC,1.3770491803278688
ABCA1,Mast_cells,CHOL,4
ABCA1,Mast_cells,COAD,-2.571428571428571
ABCA1,Mast_cells,ESCA,-1.0857142857142856
ABCA1,Mast_cells,GBM,1.3421052631578947
ABCA1,Mast_cells,HNSC,-1.3804347826086956
ABCA1,Mast_cells,KICH,1.8181818181818181
ABCA1,Mast_cells,KIRC,-3.4615384615384617
ABCA1,Mast_cells,KIRP,1.196078431372549
ABCA1,Mast_cells,LGG,2.752808988764045
ABCA1,Mast_cells,LIHC,-1.127906976744186
ABCA1,Mast_cells,LUAD,1.0597014925373134
ABCA1,Mast_cells,LUSC,-1.6712328767123288
ABCA1,Mast_cells,MESO,-1.5333333333333332
ABCA1,Mast_cells,OV,1.0232558139534884
ABCA1,Mast_cells,PAAD,1.4705882352941178
ABCA1,Mast_cells,PCPG,-3.5416666666666665
ABCA1,Mast_cells,PRAD,-11.578947368421053
ABCA1,Mast_cells,READ,-1.4864864864864864
ABCA1,Mast_cells,SARC,-1.842105263157895
ABCA1,Mast_cells,SKCM,1.2
ABCA1,Mast_cells,STAD,1.2394366197183098
ABCA1,Mast_cells,TGCT,-3.7058823529411766
ABCA1,Mast_cells,THCA,1.1521739130434783
ABCA1,Mast_cells,UCEC,2.0135135135135136
ABCA1,Mast_cells,UCS,3.2
ABCA1,Mast_cells,UVM,-1.6
ABCA1,NK_cells,ACC,-1.7857142857142856
ABCA1,NK_cells,BLCA,-1.2133333333333334
ABCA1,NK_cells,BRCA,1.3712871287128714
ABCA1,NK_cells,CESC,-1.7413793103448276
ABCA1,NK_cells,CHOL,-3.5999999999999996
ABCA1,NK_cells,COAD,1.2291666666666667
ABCA1,NK_cells,ESCA,-1.0789473684210527
ABCA1,NK_cells,GBM,2.0714285714285716
ABCA1,NK_cells,HNSC,-1.1827956989247312
ABCA1,NK_cells,KICH,1
ABCA1,NK_cells,KIRC,1.6902654867256637
ABCA1,NK_cells,KIRP,-2.085714285714286
ABCA1,NK_cells,LGG,1.2666666666666666
ABCA1,NK_cells,LIHC,2.709090909090909
ABCA1,NK_cells,LUAD,-1.6911764705882353
ABCA1,NK_cells,LUSC,-1.5405405405405406
ABCA1,NK_cells,MESO,1
ABCA1,NK_cells,OV,-1.5250000000000001
ABCA1,NK_cells,PAAD,-1.32
ABCA1,NK_cells,PCPG,-9.9
ABCA1,NK_cells,PRAD,-1.445945945945946
ABCA1,NK_cells,READ,1.2285714285714286
ABCA1,NK_cells,SARC,-1.5454545454545454
ABCA1,NK_cells,SKCM,-1.222222222222222
ABCA1,NK_cells,STAD,-1.1733333333333333
ABCA1,NK_cells,TGCT,-1.125
ABCA1,NK_cells,THCA,-1.4
ABCA1,NK_cells,UCEC,-2.352112676056338
ABCA1,NK_cells,UCS,-1.7777777777777777
ABCA1,NK_cells,UVM,1.125
ABCA1,Neutrophils,ACC,1.2857142857142858
ABCA1,Neutrophils,BLCA,1.328358208955224
ABCA1,Neutrophils,BRCA,1.4329268292682926
ABCA1,Neutrophils,CESC,1.4912280701754386
ABCA1,Neutrophils,CHOL,-1.625
ABCA1,Neutrophils,COAD,1.2211538461538463
ABCA1,Neutrophils,ESCA,-1.1538461538461537
ABCA1,Neutrophils,GBM,10.6
ABCA1,Neutrophils,HNSC,-1.0818181818181818
ABCA1,Neutrophils,KICH,1.3636363636363635
ABCA1,Neutrophils,KIRC,1.956140350877193
ABCA1,Neutrophils,KIRP,1.951219512195122
ABCA1,Neutrophils,LGG,2.4166666666666665
ABCA1,Neutrophils,LIHC,1.0681818181818181
ABCA1,Neutrophils,LUAD,1.12
ABCA1,Neutrophils,LUSC,1.7411764705882353
ABCA1,Neutrophils,MESO,-1.1666666666666667
ABCA1,Neutrophils,OV,1.5142857142857142
ABCA1,Neutrophils,PAAD,1.4074074074074074
ABCA1,Neutrophils,PCPG,2.7083333333333335
ABCA1,Neutrophils,PRAD,16.9
ABCA1,Neutrophils,READ,-1.0232558139534884
ABCA1,Neutrophils,SARC,2.6296296296296298
ABCA1,Neutrophils,SKCM,1.8333333333333333
ABCA1,Neutrophils,STAD,1.0240963855421688
ABCA1,Neutrophils,TGCT,-2.5
ABCA1,Neutrophils,THCA,-1.0555555555555556
ABCA1,Neutrophils,UCEC,2.203125
ABCA1,Neutrophils,UCS,3.1666666666666665
ABCA1,Neutrophils,UVM,-1.0588235294117647
ABCA1,T_cells_CD4,ACC,-1.090909090909091
ABCA1,T_cells_CD4,BLCA,1.5
ABCA1,T_cells_CD4,BRCA,1.822695035460993
ABCA1,T_cells_CD4,CESC,1.8644067796610169
ABCA1,T_cells_CD4,CHOL,-1.3333333333333333
ABCA1,T_cells_CD4,COAD,-1.3505154639175259
ABCA1,T_cells_CD4,ESCA,1.069767441860465
ABCA1,T_cells_CD4,GBM,-2.238095238095238
ABCA1,T_cells_CD4,HNSC,1.7
ABCA1,T_cells_CD4,KICH,1.3
ABCA1,T_cells_CD4,KIRC,2.3157894736842106
ABCA1,T_cells_CD4,KIRP,1.0178571428571428
ABCA1,T_cells_CD4,LGG,-1.4757281553398056
ABCA1,T_cells_CD4,LIHC,1.9846153846153847
ABCA1,T_cells_CD4,LUAD,2.7435897435897436
ABCA1,T_cells_CD4,LUSC,1.4390243902439024
ABCA1,T_cells_CD4,MESO,-1.6666666666666667
ABCA1,T_cells_CD4,OV,1.3428571428571427
ABCA1,T_cells_CD4,PAAD,1.3333333333333333
ABCA1,T_cells_CD4,PCPG,-2.826086956521739
ABCA1,T_cells_CD4,PRAD,-6.484848484848485
ABCA1,T_cells_CD4,READ,-2.03125
ABCA1,T_cells_CD4,SARC,-2.0285714285714285
ABCA1,T_cells_CD4,SKCM,2
ABCA1,T_cells_CD4,STAD,1.1235955056179776
ABCA1,T_cells_CD4,TGCT,-1.625
ABCA1,T_cells_CD4,THCA,-1.0595238095238095
ABCA1,T_cells_CD4,UCEC,2.3972602739726026
ABCA1,T_cells_CD4,UCS,3
ABCA1,T_cells_CD4,UVM,1.2727272727272727
ACE,AGTR2,ACC,3.5
ACE,AGTR2,BLCA,1.65625
ACE,AGTR2,BRCA,-1.0290697674418605
ACE,AGTR2,CESC,1.8245614035087718
ACE,AGTR2,CHOL,1.4285714285714286
ACE,AGTR2,COAD,-1.4363636363636363
ACE,AGTR2,ESCA,-1.6666666666666667
ACE,AGTR2,GBM,1.1666666666666667
ACE,AGTR2,HNSC,1.4329896907216495
ACE,AGTR2,KICH,5
ACE,AGTR2,KIRC,-1.2258064516129032
ACE,AGTR2,KIRP,1.150943396226415
ACE,AGTR2,LGG,2.3875
ACE,AGTR2,LIHC,1.547945205479452
ACE,AGTR2,LUAD,7.714285714285714
ACE,AGTR2,LUSC,1.7659574468085106
ACE,AGTR2,MESO,-1.1904761904761905
ACE,AGTR2,OV,-4.5
ACE,AGTR2,PAAD,2.4838709677419355
ACE,AGTR2,PCPG,-1.6744186046511629
ACE,AGTR2,PRAD,-2.0697674418604652
ACE,AGTR2,READ,-2.3636363636363638
ACE,AGTR2,SARC,-1.3191489361702127
ACE,AGTR2,SKCM,12.25
ACE,AGTR2,STAD,9.545454545454545
ACE,AGTR2,TGCT,1.2380952380952381
ACE,AGTR2,THCA,-1.119047619047619
ACE,AGTR2,UCEC,1.7857142857142858
ACE,AGTR2,UCS,-1.2307692307692308
ACE,AGTR2,UVM,5.285714285714286
ACE,BDKRB2,ACC,12
ACE,BDKRB2,BLCA,1.011111111111111
ACE,BDKRB2,BRCA,1.6666666666666667
ACE,BDKRB2,CESC,-4
ACE,BDKRB2,CHOL,1.3333333333333333
ACE,BDKRB2,COAD,4.2
ACE,BDKRB2,ESCA,-1.2127659574468086
ACE,BDKRB2,GBM,1.3333333333333333
ACE,BDKRB2,HNSC,-8.194444444444445
ACE,BDKRB2,KICH,-2.7857142857142856
ACE,BDKRB2,KIRC,1.3592233009708738
ACE,BDKRB2,KIRP,-1.1159420289855073
ACE,BDKRB2,LGG,25.9375
ACE,BDKRB2,LIHC,6.166666666666667
ACE,BDKRB2,LUAD,2.283333333333333
ACE,BDKRB2,LUSC,-1.1794871794871795
ACE,BDKRB2,MESO,1
ACE,BDKRB2,OV,3.5
ACE,BDKRB2,PAAD,36.333333333333336
ACE,BDKRB2,PCPG,2.607142857142857
ACE,BDKRB2,PRAD,-1.962962962962963
ACE,BDKRB2,READ,4.833333333333333
ACE,BDKRB2,SARC,2.9655172413793105
ACE,BDKRB2,SKCM,16
ACE,BDKRB2,STAD,7.611111111111111
ACE,BDKRB2,TGCT,-20.2
ACE,BDKRB2,THCA,3.076923076923077
ACE,BDKRB2,UCEC,1.1408450704225352
ACE,BDKRB2,UCS,2.142857142857143
ACE,BDKRB2,UVM,77
ACVR1,Macrophage,ACC,2.2
ACVR1,Macrophage,BLCA,2.9622641509433962
ACVR1,Macrophage,BRCA,1.2390243902439024
ACVR1,Macrophage,CESC,2.3863636363636362
ACVR1,Macrophage,CHOL,1.7142857142857142
ACVR1,Macrophage,COAD,1.169811320754717
ACVR1,Macrophage,ESCA,1.1666666666666667
ACVR1,Macrophage,GBM,-4
ACVR1,Macrophage,HNSC,3.0634920634920637
ACVR1,Macrophage,KICH,1.5714285714285714
ACVR1,Macrophage,KIRC,1.7708333333333333
ACVR1,Macrophage,KIRP,2.341463414634146
ACVR1,Macrophage,LGG,-1.7978723404255321
ACVR1,Macrophage,LIHC,1.1388888888888888
ACVR1,Macrophage,LUAD,1.1975308641975309
ACVR1,Macrophage,LUSC,1.6282051282051282
ACVR1,Macrophage,MESO,1.3888888888888888
ACVR1,Macrophage,OV,1.25
ACVR1,Macrophage,PAAD,2.75
ACVR1,Macrophage,PCPG,-1.1071428571428572
ACVR1,Macrophage,PRAD,8.444444444444445
ACVR1,Macrophage,READ,1.7037037037037037
ACVR1,Macrophage,SARC,3.5161290322580645
ACVR1,Macrophage,SKCM,2.727272727272727
ACVR1,Macrophage,STAD,-1.1904761904761905
ACVR1,Macrophage,TGCT,-3.3125
ACVR1,Macrophage,THCA,-1.2919708029197081
ACVR1,Macrophage,UCEC,2.0526315789473686
ACVR1,Macrophage,UCS,-2.1
ACVR1,Macrophage,UVM,-2
ACVR1,Mast_cells,ACC,-1.2608695652173914
ACVR1,Mast_cells,BLCA,1.2588235294117647
ACVR1,Mast_cells,BRCA,1.3954802259887005
ACVR1,Mast_cells,CESC,1.7446808510638299
ACVR1,Mast_cells,CHOL,-1.8333333333333335
ACVR1,Mast_cells,COAD,-2.5294117647058827
ACVR1,Mast_cells,ESCA,-1.1875
ACVR1,Mast_cells,GBM,-2.2941176470588234
ACVR1,Mast_cells,HNSC,1.0970873786407767
ACVR1,Mast_cells,KICH,-1.2727272727272727
ACVR1,Mast_cells,KIRC,-1.164179104477612
ACVR1,Mast_cells,KIRP,1
ACVR1,Mast_cells,LGG,-3.1111111111111107
ACVR1,Mast_cells,LIHC,-1.264367816091954
ACVR1,Mast_cells,LUAD,-1.0985915492957747
ACVR1,Mast_cells,LUSC,-1.3333333333333333
ACVR1,Mast_cells,MESO,-1.5625
ACVR1,Mast_cells,OV,-1.1296296296296298
ACVR1,Mast_cells,PAAD,1.1666666666666667
ACVR1,Mast_cells,PCPG,2.4782608695652173
ACVR1,Mast_cells,PRAD,-7.571428571428571
ACVR1,Mast_cells,READ,-1.5
ACVR1,Mast_cells,SARC,1.5769230769230769
ACVR1,Mast_cells,SKCM,1.8125
ACVR1,Mast_cells,STAD,1.3571428571428572
ACVR1,Mast_cells,TGCT,-1.1081081081081081
ACVR1,Mast_cells,THCA,-1.8682170542635659
ACVR1,Mast_cells,UCEC,1.4175824175824177
ACVR1,Mast_cells,UCS,1.4444444444444444
ACVR1,Mast_cells,UVM,-3.2857142857142856
ACVR1,T_cells_CD4,ACC,-4.181818181818182
ACVR1,T_cells_CD4,BLCA,1.972972972972973
ACVR1,T_cells_CD4,BRCA,1.7116564417177915
ACVR1,T_cells_CD4,CESC,2.577777777777778
ACVR1,T_cells_CD4,CHOL,1
ACVR1,T_cells_CD4,COAD,-1.5
ACVR1,T_cells_CD4,ESCA,1.65625
ACVR1,T_cells_CD4,GBM,1.368421052631579
ACVR1,T_cells_CD4,HNSC,1.4444444444444444
ACVR1,T_cells_CD4,KICH,1
ACVR1,T_cells_CD4,KIRC,2.909090909090909
ACVR1,T_cells_CD4,KIRP,2.0833333333333335
ACVR1,T_cells_CD4,LGG,1.4125
ACVR1,T_cells_CD4,LIHC,-1.0930232558139534
ACVR1,T_cells_CD4,LUAD,1.9666666666666666
ACVR1,T_cells_CD4,LUSC,-1.1346153846153846
ACVR1,T_cells_CD4,MESO,-1.3571428571428572
ACVR1,T_cells_CD4,OV,1.5
ACVR1,T_cells_CD4,PAAD,1.76
ACVR1,T_cells_CD4,PCPG,2.7058823529411766
ACVR1,T_cells_CD4,PRAD,-3.3255813953488373
ACVR1,T_cells_CD4,READ,-2
ACVR1,T_cells_CD4,SARC,-1.1
ACVR1,T_cells_CD4,SKCM,-1.25
ACVR1,T_cells_CD4,STAD,1.3636363636363635
ACVR1,T_cells_CD4,TGCT,2.3181818181818183
ACVR1,T_cells_CD4,THCA,-1.6052631578947367
ACVR1,T_cells_CD4,UCEC,2.671875
ACVR1,T_cells_CD4,UCS,1.0833333333333333
ACVR1,T_cells_CD4,UVM,3.6153846153846154
ACVR1,T_cells_CD8,ACC,1.2727272727272727
ACVR1,T_cells_CD8,BLCA,-1.885714285714286
ACVR1,T_cells_CD8,BRCA,-1.605095541401274
ACVR1,T_cells_CD8,CESC,-4.8076923076923075
ACVR1,T_cells_CD8,CHOL,-2
ACVR1,T_cells_CD8,COAD,-1.5698924731182795
ACVR1,T_cells_CD8,ESCA,-2.4782608695652177
ACVR1,T_cells_CD8,GBM,3.7142857142857144
ACVR1,T_cells_CD8,HNSC,-3.305084745762712
ACVR1,T_cells_CD8,KICH,1
ACVR1,T_cells_CD8,KIRC,1.5
ACVR1,T_cells_CD8,KIRP,-1.4782608695652173
ACVR1,T_cells_CD8,LGG,5.930232558139535
ACVR1,T_cells_CD8,LIHC,-1.5294117647058822
ACVR1,T_cells_CD8,LUAD,-2.232142857142857
ACVR1,T_cells_CD8,LUSC,-1.6
ACVR1,T_cells_CD8,MESO,1.25
ACVR1,T_cells_CD8,OV,-1.5365853658536586
ACVR1,T_cells_CD8,PAAD,-1.6129032258064517
ACVR1,T_cells_CD8,PCPG,-1.72
ACVR1,T_cells_CD8,PRAD,-3.235294117647059
ACVR1,T_cells_CD8,READ,-1.1081081081081081
ACVR1,T_cells_CD8,SARC,-1.8333333333333335
ACVR1,T_cells_CD8,SKCM,-2.0666666666666664
ACVR1,T_cells_CD8,STAD,-1.0147058823529411
ACVR1,T_cells_CD8,TGCT,-1.0740740740740742
ACVR1,T_cells_CD8,THCA,1.5725806451612903
ACVR1,T_cells_CD8,UCEC,-1.5714285714285714
ACVR1,T_cells_CD8,UCS,1.1666666666666667
ACVR1,T_cells_CD8,UVM,2
ACVR1B,Macrophage,ACC,1.7692307692307692
ACVR1B,Macrophage,BLCA,-1.1123595505617978
ACVR1B,Macrophage,BRCA,-1.3957219251336896
ACVR1B,Macrophage,CESC,-1.1846153846153846
ACVR1B,Macrophage,CHOL,1.375
ACVR1B,Macrophage,COAD,-1.4146341463414636
ACVR1B,Macrophage,ESCA,-2.7727272727272725
ACVR1B,Macrophage,GBM,-46
ACVR1B,Macrophage,HNSC,-1.5316455696202531
ACVR1B,Macrophage,KICH,1.2352941176470589
ACVR1B,Macrophage,KIRC,1.1325301204819278
ACVR1B,Macrophage,KIRP,1.6229508196721312
ACVR1B,Macrophage,LGG,-4.368421052631579
ACVR1B,Macrophage,LIHC,1.2272727272727273
ACVR1B,Macrophage,LUAD,-1.6849315068493151
ACVR1B,Macrophage,LUSC,-1.125
ACVR1B,Macrophage,MESO,-1.8823529411764706
ACVR1B,Macrophage,OV,-1.1800000000000002
ACVR1B,Macrophage,PAAD,1.3125
ACVR1B,Macrophage,PCPG,-1.4210526315789473
ACVR1B,Macrophage,PRAD,-3.9677419354838714
ACVR1B,Macrophage,READ,1.3
ACVR1B,Macrophage,SARC,-4.1000000000000005
ACVR1B,Macrophage,SKCM,-1.608695652173913
ACVR1B,Macrophage,STAD,-1.4054054054054053
ACVR1B,Macrophage,TGCT,1.0789473684210527
ACVR1B,Macrophage,THCA,1.1221374045801527
ACVR1B,Macrophage,UCEC,1.1428571428571428
ACVR1B,Macrophage,UCS,-1.3846153846153846
ACVR1B,Macrophage,UVM,-1.8125
ACVR1B,Mast_cells,ACC,1.1
ACVR1B,Mast_cells,BLCA,1.0823529411764705
ACVR1B,Mast_cells,BRCA,2.396694214876033
ACVR1B,Mast_cells,CESC,1.1754385964912282
ACVR1B,Mast_cells,CHOL,1.8333333333333333
ACVR1B,Mast_cells,COAD,1.620253164556962
ACVR1B,Mast_cells,ESCA,-1.03125
ACVR1B,Mast_cells,GBM,-1.5806451612903225
ACVR1B,Mast_cells,HNSC,-1.1547619047619047
ACVR1B,Mast_cells,KICH,4.1
ACVR1B,Mast_cells,KIRC,-2.709090909090909
ACVR1B,Mast_cells,KIRP,2.122448979591837
ACVR1B,Mast_cells,LGG,-1.101123595505618
ACVR1B,Mast_cells,LIHC,-1.1325301204819278
ACVR1B,Mast_cells,LUAD,1.4788732394366197
ACVR1B,Mast_cells,LUSC,-1.0543478260869565
ACVR1B,Mast_cells,MESO,1.9375
ACVR1B,Mast_cells,OV,-1.1896551724137931
ACVR1B,Mast_cells,PAAD,2.111111111111111
ACVR1B,Mast_cells,PCPG,2.6470588235294117
ACVR1B,Mast_cells,PRAD,2.4
ACVR1B,Mast_cells,READ,-1.5806451612903225
ACVR1B,Mast_cells,SARC,-1.8979591836734695
ACVR1B,Mast_cells,SKCM,-1.0606060606060606
ACVR1B,Mast_cells,STAD,1.15
ACVR1B,Mast_cells,TGCT,-6.230769230769231
ACVR1B,Mast_cells,THCA,2.27
ACVR1B,Mast_cells,UCEC,1.5977011494252873
ACVR1B,Mast_cells,UCS,1
ACVR1B,Mast_cells,UVM,-2.857142857142857
ACVR2A,Macrophage,ACC,1.5625
ACVR2A,Macrophage,BLCA,-3.0363636363636366
ACVR2A,Macrophage,BRCA,-1.65625
ACVR2A,Macrophage,CESC,-1.0714285714285714
ACVR2A,Macrophage,CHOL,-1.1111111111111112
ACVR2A,Macrophage,COAD,1.3108108108108107
ACVR2A,Macrophage,ESCA,-2.0344827586206895
ACVR2A,Macrophage,GBM,-1.8571428571428572
ACVR2A,Macrophage,HNSC,-2.021978021978022
ACVR2A,Macrophage,KICH,-1.7272727272727273
ACVR2A,Macrophage,KIRC,1.3676470588235294
ACVR2A,Macrophage,KIRP,-1.3111111111111111
ACVR2A,Macrophage,LGG,-1.451219512195122
ACVR2A,Macrophage,LIHC,1.0909090909090908
ACVR2A,Macrophage,LUAD,-1.2658227848101264
ACVR2A,Macrophage,LUSC,-1.2526315789473683
